filename,client_id,sentence,age,gender,locale,duration_sec,duration_cat
common_voice_en_540648.mp3,94d35e321896f8b6f57f332e5d583cf9188b424b688d153229b6e770bf557be04f0ca37e4f45703b1adec899cb72e7a1e0f7a8484234e236718ba172abf7afc1,"The man is skiing down the steep, snowy white mountain with clouds in the background.",teens,male_masculine,en,5.904,medium
common_voice_en_23828198.mp3,07da16a0cc6437e22658faa0838db3d12344781e38f0632d4228fbf81b276ee7c86e3f6a372b9c0f4e22325b6b177645f9ba10175dc943c22a6683c4b26bf67a,DeSmet promising to fulfill their request for a missionary the following year.,thirties,male_masculine,en,8.544,medium
common_voice_en_26717743.mp3,fdf4443bfa6f476ffe4c1fba01113ca3f3ccb2d8d54177f760eb22a6991eb8b0e8f865f942bd077e73bbd811bcbfe3a68200a69dbce5f1f7045061e02c0df770,There were two issues of these pieces.,twenties,male_masculine,en,4.104,short
common_voice_en_29326449.mp3,91acc0351b5329bd1759a5f63c04111694076f3c8a058f083e459177ba871a331f0ff0cd89145d8e79e009e3b31f7f1a1ceb01b854a9e35cc503a173c1c8685c,"He is the father of Eben Upton, creator of the Raspberry Pi computer.",twenties,male_masculine,en,7.812,medium
common_voice_en_37153340.mp3,2baed572065c5ce381c1d5b26e67a85182b9a022072e66238b82d752154342ef2c754dd9dbe91848f1537aa8c278b6d06b367306fc6e9226364a9c6b5fd45904,The most updated Senate version however allows Native Hawaiians to pursue claims in court.,fourties,male_masculine,en,8.28,medium
common_voice_en_22968575.mp3,2202ede8fe3240db9041b348a22f6d829177ebf9375301e22c984357179b65c554a081f921eb753b447ad4517c4874ed69c85c7939344c368a2f8b02b78677d3,There is no intermediate status; nobody in enemy hands can be outside the law.,twenties,male_masculine,en,7.752,medium
common_voice_en_250.mp3,2683e71b184cdcf29c6cc830ece1b47faad93197d6d343ff3558bc5b6780b209123fd39195fe0341e28a83688e2b46f59f0b6b62d8214dd8083cee9bddc963b2,It's hard to compare something necessary and mundane with something I'm excited about.,twenties,male_masculine,en,7.104,medium
common_voice_en_18242953.mp3,e53e00cdc61a638bda21c062f05e66f2238579e077b5941145088aff017818ca5ff07fe6cad2353694e15e8338a513d142c8b31c4a390add85dcafed1ef32dc7,Let me help you guys.,thirties,male_masculine,en,3.264,short
common_voice_en_40160640.mp3,ad3a21d76ff9a4f50112603d8c7e10503da7ac642c9448bdb56f372030670240e8cfbc154fc77868dc01b5c8fb04b54e3c162184481126ea48f4d9cfe534d432,"Primarily as a result of the Floodway, the city suffered little flood damage.",twenties,male_masculine,en,7.2,medium
common_voice_en_19854772.mp3,bf1285e6634173efe01bdc06f68db814cd9f1e95a512e66fb105d726354871a8d106346488acb3d16ff52986273832d317799578ece77098b3d29c530dec63a2,Multiplication and exponentiation are defined similarly.,teens,female_feminine,en,5.424,medium
common_voice_en_193485.mp3,4d8947addcf6687cce07f0e7aa91505e769de388e3e827660bcbca391cf20022ecea513bed3c281d2e2a922b49e9d602c4b8f20a7cd561f9eb0079a211025306,You want the moon?,thirties,male_masculine,en,4.824,short
common_voice_en_37265605.mp3,5752ae17b22b15ae835d25e0f8aa45dcad3a85f36b840531cda699e2cbba87ae7fb65079ffe76b67a6e3d36ea45fec955d0d58516a454b4aded5dac62d0acbdc,Moutinho was an ever-present figure for Porto in his first season.,twenties,male_masculine,en,7.776,medium
common_voice_en_31685269.mp3,3a71e3ee3b27861ccf0c69349d79949cebd1c0c547f9fe958e4364b1e497745147ff03997e2c7564159d3357185a7d64cbb9ab6145be1560b75e1562b63011ff,He is an Arsenal supporter.,teens,female_feminine,en,3.888,short
common_voice_en_18151607.mp3,3ad734a9b3b939b5f62bddf6344cf30d7f367c0bb8dc1c82cd7d0aac68205b329dfc0649ae82b8d45b8eb498fa4bf215d77024659104f1cde1a339dc781a3f19,"For example, Colombia, Chile, Argentina and Venezuela.",twenties,female_feminine,en,4.464,short
common_voice_en_19050519.mp3,c0a2290f4999bc1fbbb52ad4f068a8a97b7acdc4dc31bd653e199d84c7ad7218e19fafd129e17b582ecbfef46e531d4a1cde9f1431ab0681b29dd0363d49f3f7,"Saint Joseph Church, Bolarum located beside Holy Trinity Church, Bolarum.",teens,male_masculine,en,9.744,medium
common_voice_en_19982627.mp3,b50b26223a413fa6b80b3a94241de9d6dcc88aa361ad40015aa4a7484a769be3b7f22e19b96be1eb8f01cfc4bed8cfb4d384ed5992b66064cadf56f2c13f042b,"Organisers officially canceled the second stage, though an unofficial shortened version was held.",twenties,male_masculine,en,5.064,medium
common_voice_en_31690392.mp3,f4be1b035433c60ad1ad5c4b4d540c96f7fb0e7e025c3373f7065fbddaf331f82f885ee446828e4643f63f08e71bbde45b7dea9cff46154a704b57b6f9959a2a,It is set in Renaissance Italy during the fourteenth century.,teens,male_masculine,en,5.688,medium
common_voice_en_19789702.mp3,b08c785e7b4964b08accd5f271a7503ab81c8ccbaebe5d881825e5f6e7b30094b9f99ffc3bb0133701460c96622de19b7405b30361363c73a4be3f8b95cf24a4,"He is interred in Loudon Park Cemetery, Baltimore.",twenties,male_masculine,en,6.216,medium
common_voice_en_37728197.mp3,2f38b75a0d3e0bc7435fdd3b1b195f874300f8f696a21f41cbaf11f731cc126a8e303eeb7e7cce5d1eca67943f90dd6954f519fb20f5af27b7b44838d9e919be,Hammerhead shot the gang while Silvermane was fed to a metal crusher.,twenties,female_feminine,en,6.048,medium
common_voice_en_21387750.mp3,a3c7b260bdaa62896e1d1b48ac767426834aa8b75aefe5a61c48baccb3d6439c8b568af344535d4d6390a27260f260f18249f4b9ab68b938c2f6f826f8850b9e,Some commercial Electronic Health Record systems use a workflow engine to execute clinical guidelines.,fourties,male_masculine,en,9.264,medium
common_voice_en_20182238.mp3,0bb7207b966a9d5b14e44ba90f7b69565746dc16ad2d957ecfd34604018293c5d04195be36b404b037a2abda9e53a09441e49008f7bbf1a654ed72d1c2f91b7f,The Wild Rose and Thorn Festival brings large crowds to Manorhamilton each August.,twenties,male_masculine,en,9.216,medium
common_voice_en_38329207.mp3,3c5ad61bb5fb7b1941c76268ac6837f08b5e6fd7a5f7960706c4638f1886e9450692008284719460836fcc62f836bc1278e44f67781fe87d141691519bf6c548,"Layne took many trips to Africa, after studying African history.",eighties,male_masculine,en,7.128,medium
common_voice_en_17297557.mp3,f8ad758559801e8ca6008115fdd1a0aad6031818432b31afc5a4969002c719ae29a4c88bd4d537122ddcbb0e8654be13eea9d5148cf0400eea56f0dde8840b0e,"In Ireland, the butter is always salted, why would anyone want it any other way?",teens,male_masculine,en,5.4,medium
common_voice_en_36858544.mp3,7acb7abbf7ccfc14db4c79603e10abfbd9cb7735ef80565421e5576383212673f28b197f49433de6e60fceee8c558d36776a83e974490678c25bcb9813d4c55b,His writings speak to a broad Christian audience.,teens,male_masculine,en,4.356,short
common_voice_en_19210961.mp3,73fc1ca08c8590b227550ad994228abee92762ce6b42c161313fbec891b3e1d76ea367fbea4a506088be9f4dec6c323bf9d1b51bb1e9953221217c805b4f93da,It contains the main game and the two expansions.,teens,male_masculine,en,4.584,short
common_voice_en_19933022.mp3,1cb9b56ccd219152d3d775a9ce3f2ee472b1c92ee6538fba4eceff49c4d922a287bd203151e5b625c8496b291ff31d51d7b37ecbc14cef01abc026022d48a583,Tembaga entered Dutch usage concurrent with their colonisation of Indonesia.,thirties,male_masculine,en,6.216,medium
common_voice_en_25716466.mp3,c742e4fbba1eb5d5137d828866e38ad98771a34a3357bbfea04997b758955e23ad1ab11120927161c6af19afe38f770e00c14d2b80b7f4ca7614a8d4f8dd1d94,"I really was, but things just didn't go my way...",teens,female_feminine,en,6.12,medium
common_voice_en_20009192.mp3,f35b1e3909d992899ccbcac98c30a4a147e9f2c8011ed7c64d958e3629f8bb7cd40d24e00a960377154ca4b0d3d8f31dc7afaedbc856a026e79252c2ec45f4bc,"Two issues later, she was revealed to be the retired former superhero.",fourties,male_masculine,en,6.048,medium
common_voice_en_39602675.mp3,a1e2a0db15f5ab7edcafb94066a3cfb7c8e2db439aece70b74a1d5be362968d1a948630223e85b55c2e03ee93a665ffb326d5d99a38879e7900c92479d00954c,He was a member of the leftist tradition of Philippine historiography.,fourties,male_masculine,en,6.048,medium
common_voice_en_17895366.mp3,8b94cbaa398cc22e624f10a8246666714bc0e496d5a471290de3d1ca7a8ca31438c14460d35f597413f1e5399a91a4cb84c8a77dec5e4edd2ae4a5976f191e31,Jump the fence and hurry up the bank.,seventies,male_masculine,en,6.936,medium
common_voice_en_21667418.mp3,1472465c4f01db710b87737b37c46df9b61745f6e8a6d1284888faac642d079dbc5a3773bbaab78212e9ec75d7fc7a627098fdaab450d738a278d5010618cf5c,The center portion of the dam has since been demolished and the reservoir drained.,fourties,male_masculine,en,7.248,medium
common_voice_en_18317514.mp3,77f1089e97091823cd26e8cb6368df56ad8c451e9ad163f07c4a0888a0375744bf4e1cb8c68ec5d2c486128fafc351116c9d7c47c5b053848eb3f0500f744d3d,"I can't go elsewhere, by your own account.",twenties,female_feminine,en,6.144,medium
common_voice_en_20283484.mp3,678ae9af6093c6ef1c1fb8c17f5f102b8faa2dcb0112b2a5a508953bda32b7109df281879ec561570b81d4b3d47937bbe0c23a7c518a1798cfa3bf61f3396c6f,Nobody has the right to take another life.,twenties,male_masculine,en,4.536,short
common_voice_en_31433769.mp3,8146adaabe30149b80a1d4f1f3aa19c4993a0996c75a08aa7638134047c4c88bb6e6998ada10b9368c5ea7bb790a01cf000b64a36a69cc69c95ea9242619cafb,He was well connected to other scholars across Europe and Italy.,twenties,male_masculine,en,5.4,medium
common_voice_en_37802300.mp3,f1e06cb2b599e1af2eb6bf6b317aaee443e77c3b038f7853d24366ca864780323e0556e1790df4f4628da5714aaaa6ceb3cadf3fac120ef5f6c2ce1f065bbc23,He was chosen for the role by Georges de Caunes.,twenties,male_masculine,en,7.056,medium
common_voice_en_33321693.mp3,7af9eacb93296d122a1627be0fe34a50733ce26cd0dd6f75a9e465645ab2f6b8e75cb4f0b60cbe8d617f0650ee196f4b2d6ae8615ca25ea7cf628e436f5f3139,He had four children and three grandchildren.,twenties,male_masculine,en,4.176,short
common_voice_en_21773347.mp3,1f6d85ba2b1ac13901b12419e30f9f9bdd3d0f66a54bf18296bcbf0b1cf6ef1b804a41de5143fbacf28be6dff2a939b858264cdbaaf3a7978d759e6d0e0b9647,Magnesium fluoride is transparent over an extremely wide range of wavelengths.,twenties,male_masculine,en,7.272,medium
common_voice_en_18395763.mp3,1faf2973af5598943bce1a0dc2d785022e137feb548b7c8143a33f964b08810597894ad99f9ec5578dff7940a59cfe65a20fe18fbf42662add1ea128da150c88,The building is scheduled to open in twenty-twenty-three.,twenties,male_masculine,en,4.344,short
common_voice_en_20002085.mp3,3b54a7b4046b32474f7658014f4e6407e45c4be3f391e194ad26b55ab104dc468a9942c75bd1b30b90ecb23629de632bf9de430941ab7c325d4a7f4fb5e65f06,This leads to Tong's quest for a woman who truly appreciates his strengths.,seventies,female_feminine,en,8.112,medium
common_voice_en_17247324.mp3,560d7e346ef7f88ea8b679058a1168611b274078c0c8cf754240c7b64ce494c59ad948c92fbf6650e6d94a2cb4c3b0c5966c6ff1462f08ae4fef6eb78a24def6,What are you here for this morning?,thirties,male_masculine,en,6.048,medium
common_voice_en_38243826.mp3,65d26b489b3c9274fabe742b234706f8bd004c3c79fec9c44b60844816114dcf358ad96ae46f406ab54e36b0646b98ec4e1e4d7725af34f3f2270fb7709f6dc5,"In addition, nozzles called ""sweeps"" provide the moving effects, swaying side-to-side.",thirties,female_feminine,en,6.768,medium
common_voice_en_38405013.mp3,e7d154534bcd17e20cc92db41b7f975cd44a71abd3b6a522d6dbb5531b3a0855701a40ab5b2108f12d57dbdc4c57e29199fdbec525fdfd252176ee7799ab0be1,The inlet manifold was enlarged and redesigned for better and greater flow.,thirties,male_masculine,en,9.468,medium
common_voice_en_38123782.mp3,d2cd19fd876151d7170c63c9b3776da1b4f11ae11baa15c245ef48478fda665c1a7f28917da8178d77a534d56f371cf04b5e7384f6a5a8866ceb50b5a6e303f1,Bertie's boundaries have remained the same since then.,thirties,female_feminine,en,6.516,medium
common_voice_en_38844620.mp3,b3c2905d1bd30c3f2aab8eb8b848a3acb0ddc255a7b9aaf9d70891afcb7eade73ee488615e3ac7679056cfe6d79d06bc28915e9ed953190c2c8547233a3073e8,She has been named the Cajun Queen in the United States and Europe.,fourties,male_masculine,en,7.776,medium
common_voice_en_31535576.mp3,ef9131555e72e1065aba69dfbf11e383e72b936499a9a78759bb30cb739bec6b6fc8dfba3773c2a13ce9fdfaa4e514aa9b00e0cd65342a9e8da10abaea95685a,This commission is also called Mudaliar Education Commission after the name of,twenties,male_masculine,en,6.588,medium
common_voice_en_28595142.mp3,b749c4610c3b842e962c1fbf2c2e11e7aeef7b49b8091b82366793910393a3827cc200a2cae092843eff4eb444a3625f0abb50161c5ce10c7f1f313bae304d8d,The music video was posted on YouTube on Cory's official account.,teens,male_masculine,en,6.588,medium
common_voice_en_184547.mp3,45a349bd43b19e9743670f094bda725e6cd8be49562faff1bdf1c31a723a20cc429ea4e2b57d9770d48ecae14d588de415ca37cf6cd60de4220a777a7469f4be,I want to get back to my sheep faster.,teens,male_masculine,en,2.904,short
common_voice_en_39094367.mp3,7b141b72135fffd944c180aaf6dcd74ff9fbbd7e8eb8326bd4729555cc3de315e7625bcb2ffd3e3352420880c7531c7521b44e3b6a223572508f24f343a1f933,She is married to Roch Frey.,twenties,female_feminine,en,2.916,short
common_voice_en_19652891.mp3,16dc7b00644f094c4eba56899b86474587281ccb8c0f25cbb338571f324973901b4f1e3705e6d86931d5b64fbd611d3cb63bb0f867da35b32c6b5607f4eb46ea,It is also used to emulate sounds generated by obsolete electronic equipment.,teens,male_masculine,en,6.552,medium
common_voice_en_22790803.mp3,63d643f59fbc26fedecb5085025d4182e4d6c7c9c0494ae28def6bc94bae1454fe199a711a850c627d3ca98bfe7c64400b6264cbb0369ce685fecd52e63922a9,Purgatory Publishing sold off all of their properties and closed down operations.,thirties,male_masculine,en,9.456,medium
common_voice_en_18723998.mp3,475f87d6149b2cd995ea31a89adb3bbf2603c0ce50003f23488a3612b2307dd387c9469081c703c2985d9e653fb3e7c10ca1d6cb56af1ca2f9e7a0d6fbfddba1,The anthem was written in Dutch.,twenties,male_masculine,en,2.544,short
common_voice_en_19956821.mp3,43005d5fb9bfd1049b7058b81226252f3b162f4f5d4ac799189a3b13c37f2a83a2e51edaf1074f53aa4af232233ce625eed0e34c5a317e5e945900e0f9532414,The farm is open to tourists.,twenties,male_masculine,en,3.144,short
common_voice_en_19984720.mp3,a3f9742550d3a55b37e5fae79a1e79ab981fe0c5eff2a8a7956fa000e6d65fb21dd6b75666cbe3e14ce5ec77f79142e37b709d1f49c054d82c8ad5cd520e2301,Platinum is also produced commercially as a by-product of nickel ore processing.,twenties,female_feminine,en,6.576,medium
common_voice_en_22740552.mp3,98beebef81b46b6944ab96e9b2db65f56c1319a365052d4be8ef55672fd9146108904b47db118af659b70db53570b6b185045c470ce60fe29e01a08d2028510c,Souris is in the central part of the county.,fourties,male_masculine,en,5.28,medium
common_voice_en_19951114.mp3,59dd9e2b5cd07156895520e28770ffffcf0fd055ddba38fba4c2ac3e504bcf4ddd1274263a900ef84b204d6a4c73e1897225cc9f4e077da60fb94b7a56d4106a,"However, this was still short of the first film's gross.",twenties,female_feminine,en,5.232,medium
common_voice_en_21754598.mp3,cf07ddf892f376cefb3dda491917ac705e853b3e0dc8c2c1db1dd88c0e8c7b49aba17822cf172db0dfcb7a96e342bd8cdcfeed92caf248e100bd324d8dffb7c8,"Summers, in comparison, are much more stable.",thirties,male_masculine,en,5.424,medium
common_voice_en_17832074.mp3,850fb5ca5215bb74625f939b2e125d200b1c4b5f87f9e606a495abe33970566eced1642a96b020f5431daa70114fd2badf7c46086c24fab00b46232bf80d0101,"Cheese is made from milk, as well as many other dairy products.",thirties,male_masculine,en,5.928,medium
common_voice_en_22559121.mp3,3cc328b3810f0a7e2abaad2809d65499b15d66a92afe9dbbfbf59d044cf12f3014f8e2f7878cec357725e0081a153f81096f1bc93b95bb0cd856c00d17d46f76,Their son became mentally ill and never recovered.,twenties,male_masculine,en,5.664,medium
common_voice_en_19941227.mp3,25a7fe2b89f6485a9be20c3992b33322275e51ed77c07791dfac8ef383a2a0512d61c90084250d292f2486af6e8904d8469173f4b29062b684418bc5a032b314,It is part of Greater Belfast.,sixties,female_feminine,en,4.176,short
common_voice_en_18882317.mp3,60af85dc4a02c391c7e94ee3f61594702debf946c7efe082a5cfa707579447ad08600a71ac48125ef5bc825fce759ca216d621ceb762b336e2993de0c8ee5de7,Limber pine occurs at the higher elevations.,thirties,male_masculine,en,6.816,medium
common_voice_en_23907754.mp3,bf82f0bf151d5ab70657af04d37519cbd48e64b72e8c43e21aa31bca468f6e7ccccafbadfad9500a1e3abf783201eebb18dc3d44efd5760c39a374c962934d60,National and international competitions are held on a regular basis.,fourties,male_masculine,en,6.384,medium
common_voice_en_21400996.mp3,b4ec8e9faab5856204de9540d9d61a4815b0db046914b7b4406d2201db9f44ba5663e04e1105663ad09d5c0597224e01d5ef19d62d188ab9a0015410f0f0de9c,"It merges elements of functional and logic programming, including constraint programming integration.",twenties,male_masculine,en,8.544,medium
common_voice_en_20688626.mp3,d65be7ecf58d0b8d9268b5ba296a34171b95706a9844ba1843d4087d73f18d46c2533b198989c2ab47b6129601541c43067bd15d84932dfbef4367d19fbe2010,Cane cutters cut cane and sometimes transport it by ox-cart.,twenties,male_masculine,en,6.864,medium
common_voice_en_31679243.mp3,e364263670a0e524702626b5edaad3d3b0c066a596bdf0af302ca3a0740fb566224473c25d95487c1667f61ec3243d86a73e4ccad4cf03e6c14d6dd408292805,"It has been declared ""vulnerable"" under both Commonwealth and Northern Territory legislation.",teens,female_feminine,en,6.66,medium
common_voice_en_17747097.mp3,dd75a37245b84a86de50350ccafaeb00f7113607f2115d0811918f985778f39028d4e4d7410d98eab0291595c3043cb66749709b7bd293858c4d1e0569a1e1a9,Where did you say this man worked?,thirties,male_masculine,en,3.384,short
common_voice_en_214716.mp3,15a134bccd202ffe1a823fcac536931992eeab14d933578902ed154dcee1bbf19cbfd5531605c1312a6a93b9955371af242ae8a2a59148d8033984c5002c9e9e,Self praise is no recomendation.,thirties,male_masculine,en,6.264,medium
common_voice_en_24110023.mp3,bfd700eb405990b6d555737eb27ff503ca536d3735deefc9ac027d7fa2389dbcef9e1fa0e750d5120c2c9ed61cdf47028d0c1af2a6fa6617f73f79145240c88b,"The delegate can participate in, and vote, in committees.",twenties,male_masculine,en,8.64,medium
common_voice_en_38804145.mp3,7b94bebb9d92ac909de85ae77752a8dbc6fd01a051ce44eeb5bc0c70a679a34567e7b1366e8810a44de66b79651c7211fed919ce40f8534bffd08433b0ced6ef,"It is located in the Salmo River Valley, surrounded by the Selkirk Mountain range.",twenties,male_masculine,en,7.128,medium
common_voice_en_17703496.mp3,16a0ec44bda71a1d91e069bbfb6fa1053c172bee26a963a70d3dbe0bad9f3c696a6cff30420f2ed19d2df8c8e227c17aea6f540a8eed151b5356122f7d7714d2,"You know, he is an honest man.",twenties,male_masculine,en,4.512,short
common_voice_en_19932747.mp3,a694179ceab80b0c76f6616276dacaa75c2a530cc8ac065c49194a92cfe4bc4a0620f18676afc4bc0c25df4accdaf4fee687190b62260830cd4c16aa9837b056,"It is located near the Croatian border, in the traditional region of Styria.",twenties,male_masculine,en,7.128,medium
common_voice_en_19011343.mp3,c0d3873169fa60a7cd0318009b70f68db934a4291aa597fc4aafa1f5ce07c8d78ea14e640e27c1f0ecaa7c05d3938eb0bb14b68ffd08950a12e56715a551dce2,"However, blue has not always been the most dominant colour.",twenties,male_masculine,en,5.016,medium
common_voice_en_19415544.mp3,654f0d825c441e91461093308373af235874d21a3107c1b2335411cb377a94df6b1026d0ca8cac35b1c7186dbdb7d5c7c93168910c8fbf918c9023bdfd645ac8,The band still plays occasional live shows.,twenties,male_masculine,en,5.112,medium
common_voice_en_18983327.mp3,852d00ef4564419b7f57a82eaf875d9c9201aea2b69157ea2becb3f26d8ab2169514a01b6bff27d6ea7da0b93b6caf9daf26eef2974d208681b717cb8370198c,Scope creep often results in cost overrun.,twenties,male_masculine,en,5.4,medium
common_voice_en_37250085.mp3,5e98b4c19cda306c82c4cd09f28d0f207ec72d761e0e5eb1c72bb7bd7600b3194b74f24e6a3bd05b0a654f0d2a5e68de0ff6608941f0ac0034c2f6a83821cae5,The executive producer across the series was Bill Locke.,twenties,male_masculine,en,5.508,medium
common_voice_en_23768959.mp3,fa0d266691489d815eac1a5c164b78f2a5e4bb02a07069fd922425e99044c9d83d0efe3612256bc45b99c5302296c9e7ee2abab8793aa0d58ff585f845286fc8,"Soon, however, it becomes evident that raising enough money is harder than it sounds.",teens,male_masculine,en,7.056,medium
common_voice_en_20972098.mp3,72c99fc06d92b8b2f28e64ee08a407cd07f4cba5b6a8fda3aec5067a6b56456cd3e29ae67d732990eb64bea97ee87026b2a861893eac9bc5c4bf607a7a7613bd,Brazilian Rock band Swianne currently perform the song regularly in their concerts.,fifties,female_feminine,en,6.072,medium
common_voice_en_22544247.mp3,dd517eaf0e55306269e9a7e2d9c1fc33574f427f6a435157aa48c81713bc8bbbc92b59b3f9fa0f412605ef392d4c1295e7793052633ef7f459c6f3d5d3fc7822,"She attended Mercy High School in Farmington Hills, Michigan.",teens,male_masculine,en,6.696,medium
common_voice_en_37864410.mp3,7c2e1379a7311df0c1441df92266693c85080ef5ef0ed326073c3bdc5a3f2ac3ebc089811bea08937341a1580a0b76ce3d4be6c51b4711d452ac9dd77f39396a,She has five grandchildren.,thirties,male_masculine,en,2.808,short
common_voice_en_600880.mp3,dd5052b937fcd207b764112c80db3370bd5f3c7f0947226e4a86faa79167ec48f1edce96a32073c85b8e484ff879f2374309d9c45afd5a350716d53d0d277284,"I still have no idea how to turn myself into the wind, the boy repeated.",sixties,male_masculine,en,11.952,long
common_voice_en_18669344.mp3,908888b0d3b7549922cb2624e0692b821238a28a41524d330098cec37b6054f362ac24f275c010de683dbecb2d7e497870ae87e0f950a3bfcbfec0cd5a9d861a,Many reviews praise the book's humorous and brutally honest look at the South.,fifties,male_masculine,en,8.136,medium
common_voice_en_40117194.mp3,fd359f63916e915b51cd957eda80cf225acd6aee767a8f16d87f9f589d33991bc124dc11f3b8f38495cb7679cd0cddc585e512a146fdafbad7e3e5f3c5b3f861,Walter's parents were pioneering missionaries in China.,twenties,female_feminine,en,6.516,medium
common_voice_en_17294097.mp3,3fa0fbec64726f729405849507f31cb827aee5d1bc9e8fad2e4996c030a6b501ae9bf1ba231388eef3c01aaca967d32eb2831092191655e704e47a975eafb846,I really love to watch live streams of developer conferences.,twenties,male_masculine,en,5.544,medium
common_voice_en_22948690.mp3,998effbccab98472ee02a2df8ded519e4db97a808af0075e4873d9b3da863c11dd20afef1ddee57f5413031dee27c7cc2fb87cfadbefb489725a43f3752fa024,The distinction may be understood by comparing examples.,teens,male_masculine,en,5.088,medium
common_voice_en_25660678.mp3,b017529ef81c1f40ccbe5a85d96af979d3b4ae7817a0db2ab63bf21cde39104beb98d21d099e956f41af988d50eb197a985efb14d0a824656d456ff8c847193b,It is high with a diameter and the walls are thick.,teens,male_masculine,en,5.688,medium
common_voice_en_531902.mp3,a0443f6835101d872214db3f450df247aefbe3c25511b3508b3ae4d20f9f30d9f738fcfec770ec8cab97004d1f6ff298c8e88996e93d971fbd6d1926818fff4b,The chain rule is applied twice to this formula.,twenties,male_masculine,en,6.024,medium
common_voice_en_20282437.mp3,38894cc7e0d7ef1612a74e9a08ea2bf06d4aeb2e2ac358edba07a0f165e26b4c62fa942014f13983d8a63dd6306bee1fa94229c8da6a4975c840d10c364539c4,McGraw-Hill has published a high school social studies textbook using this approach.,twenties,male_masculine,en,7.944,medium
common_voice_en_22652665.mp3,154359a4596226e144b2ee80422f42f12394f548db4e45eebd6eef091eb55faaa3abad25f77690a59f3f49dd2ad7dc53221e99ede625c0292c96e66931ffb6c0,"He is, however, usually addressed as Lord Stern, or Lord Stern of Brentford.",fourties,male_masculine,en,8.064,medium
common_voice_en_21071523.mp3,f398c3441dd9d32e4483cacc160004c69d72633c1172a6d4c537a4b04aff5c33707bebd03841709e55ed2a636f08ec00342335314eb0cf3df0c436a28117da0a,Brevard County maintains North Riverside Drive.,teens,male_masculine,en,5.952,medium
